LPdom_LBVwil	3R	2930764	2964405	0.06214628	0.00209396	-0.48595769
LPdom_LBVwil	3R	2964413	2994967	0.05582658	0.00240452	-0.16869171
LPdom_LBVwil	3R	2994968	3036656	0.05927894	0.0017734	-0.30610852
LPdom_LBVwil	3R	3036665	3079649	0.05629556	0.00166587	-0.30059185
LPdom_LBVwil	3R	3079704	3122257	0.03906727	0.00159865	-0.09618196
LPdom_LBVwil	3R	3122288	3153716	0.02878445	0.0020872	0.39527253
LPdom_LBVwil	3R	3153733	3194088	0.0293193	0.00164433	0.32469358
LPdom_LBVwil	3R	3194190	3228861	0.02225273	0.00217813	0.10146622
LPdom_LBVwil	3R	3228936	3265851	0.0242782	0.00216471	-1.33989638
LPdom_LBVwil	3R	3266040	3293345	0.0357874	0.00278922	-1.08895219
LPdom_LBVwil	3R	3293979	3316701	0.03113876	0.003094	-0.32306441
LPdom_LBVwil	3R	3316719	3331369	0.06111251	0.0050872	-1.17243167
LPdom_LBVwil	3R	3331384	3345077	0.04855873	0.00525385	-0.95215722
LPdom_LBVwil	3R	3345091	3368593	0.04889839	0.0028298	-0.01837233
LPdom_LBVwil	3R	3368621	3391829	0.02475131	0.00298327	0.24584988
LPdom_LBVwil	3R	3391830	3442692	0.03344762	0.00137883	0.30037237
LPdom_LBVwil	3R	3442717	3462355	0.0212688	0.00376878	0.25485793
LPdom_LBVwil	3R	3462424	3489463	0.0306671	0.0024804	0.09036979
LPdom_LBVwil	3R	3489553	3509874	0.02985465	0.00328185	0.42787277
LPdom_LBVwil	3R	3509899	3529599	0.02320249	0.00317497	0.38391786
LPdom_LBVwil	3R	3529845	3554181	0.0202672	0.00258613	0.45719545
LPdom_LBVwil	3R	3554398	3571923	0.02842404	0.00364566	0.75709257
LPdom_LBVwil	3R	3571938	3586282	0.01482681	0.00483653	0.71963047
LPdom_LBVwil	3R	3586283	3606843	0.01024671	0.00300745	0.62690374
LPdom_LBVwil	3R	3606891	3631442	0.02495256	0.00281968	0.69455092
LPdom_LBVwil	3R	3631464	3652112	0.03054723	0.0033179	0.29983249
LPdom_LBVwil	3R	3652114	3672263	0.02391905	0.00351191	0.64311251
LPdom_LBVwil	3R	3672296	3689450	0.01396014	0.00384815	0.61756091
LPdom_LBVwil	3R	3689522	3708966	0.03444669	0.00354506	0.19587075
LPdom_LBVwil	3R	3709013	3727072	0.02498172	0.00368632	-0.25142439
LPdom_LBVwil	3R	3727079	3747924	0.01922609	0.00307175	0.45585972
LPdom_LBVwil	3R	3748022	3775151	0.04891511	0.00271567	0.40543399
LPdom_LBVwil	3R	3775244	3807780	0.04012545	0.00218947	0.29897459
LPdom_LBVwil	3R	3807958	3831487	0.02342497	0.00301668	0.26858648
LPdom_LBVwil	3R	3831530	3846360	0.00490103	0.0045753	0.63481937
LPdom_LBVwil	3R	3846374	3864142	0.01479991	0.00370076	0.67471324
LPdom_LBVwil	3R	3864154	3882435	0.02834878	0.00381988	0.48118615
LPdom_LBVwil	3R	3882440	3913484	0.02534956	0.0022349	0.25014551
LPdom_LBVwil	3R	3914182	3944495	0.0399804	0.00237386	-0.93841534
LPdom_LBVwil	3R	3944556	3977491	0.04745636	0.00229191	-1.33192788
LPdom_LBVwil	3R	3977587	4003244	0.03686109	0.0026749	-1.90630608
LPdom_LBVwil	3R	4003245	4029445	0.06785045	0.00292064	-1.95318496
LPdom_LBVwil	3R	4029500	4046303	0.06347766	0.00424862	-2.0659753
LPdom_LBVwil	3R	4046322	4060767	0.06012914	0.00444267	-1.71823415
LPdom_LBVwil	3R	4060789	4079390	0.05875024	0.00375827	-1.48332437
LPdom_LBVwil	3R	4079574	4094837	0.04919011	0.00430326	-1.86086081
LPdom_LBVwil	3R	4094890	4111871	0.05400845	0.00401793	-1.34867444
LPdom_LBVwil	3R	4111882	4129433	0.03209116	0.00375256	-0.56000336
LPdom_LBVwil	3R	4129444	4144748	0.04349487	0.00429917	-0.2848543
LPdom_LBVwil	3R	4144773	4167236	0.0369388	0.00326183	-0.98781725
LPdom_LBVwil	3R	4167437	4180860	0.05645736	0.0054315	-1.62967659
LPdom_LBVwil	3R	4180880	4196290	0.03579941	0.00484873	-1.53071241
LPdom_LBVwil	3R	4196392	4223732	0.04805413	0.00264415	-0.36150807
LPdom_LBVwil	3R	4223758	4260660	0.03388477	0.00186238	0.1044104
LPdom_LBVwil	3R	4260670	4275398	0.05074535	0.00464135	0.17584639
LPdom_LBVwil	3R	4275406	4291818	0.03730191	0.00391329	0.42490346
LPdom_LBVwil	3R	4291835	4319117	0.07248185	0.00230395	-0.80607181
LPdom_LBVwil	3R	4319280	4337091	0.0650678	0.00436826	-1.79960006
LPdom_LBVwil	3R	4337092	4361027	0.06874649	0.00298139	-1.02770688
LPdom_LBVwil	3R	4361278	4380094	0.07477111	0.00405823	-1.07999167
LPdom_LBVwil	3R	4380126	4414353	0.06098438	0.00206596	0.06838295
LPdom_LBVwil	3R	4414388	4432048	0.02894888	0.00394428	0.81688623
LPdom_LBVwil	3R	4432085	4453291	0.01773139	0.0033305	0.7760611
LPdom_LBVwil	3R	4453475	4472266	0.03339906	0.00364537	0.40994845
LPdom_LBVwil	3R	4472379	4504417	0.02352617	0.00212951	0.54303735
LPdom_LBVwil	3R	4504421	4530410	0.05327231	0.00261538	0.44213746
LPdom_LBVwil	3R	4530590	4557110	0.04097635	0.0024391	0.34906826
LPdom_LBVwil	3R	4557302	4575994	0.04231228	0.00356678	0.30498221
LPdom_LBVwil	3R	4576203	4590225	0.03767029	0.00470807	0.50404938
LPdom_LBVwil	3R	4590268	4606436	0.04366095	0.00400326	0.47259139
LPdom_LBVwil	3R	4606506	4631036	0.02736996	0.00278576	0.51578287
LPdom_LBVwil	3R	4631716	4654874	0.03038453	0.00268281	0.67809532
LPdom_LBVwil	3R	4654991	4683582	0.04067242	0.00228805	0.71944492
LPdom_LBVwil	3R	4683709	4715502	0.03709219	0.00223151	0.66333389
LPdom_LBVwil	3R	4715608	4753803	0.03505964	0.00184005	0.80085463
LPdom_LBVwil	3R	4753812	4777324	0.03350615	0.00305469	0.90465006
LPdom_LBVwil	3R	4777327	4800135	0.0322322	0.00312963	0.56749413
LPdom_LBVwil	3R	4800160	4820197	0.03085875	0.00361788	0.546155
LPdom_LBVwil	3R	4820376	4835922	0.0214447	0.00427414	0.51670702
LPdom_LBVwil	3R	4835984	4854183	0.03926426	0.00401305	0.52041521
LPdom_LBVwil	3R	4854261	4871003	0.03656513	0.00398502	0.55453282
LPdom_LBVwil	3R	4871056	4886417	0.03802456	0.00436499	0.49060799
LPdom_LBVwil	3R	4886532	4902800	0.0294594	0.00420193	0.44491884
LPdom_LBVwil	3R	4902840	4917919	0.03071044	0.00422754	0.5138001
LPdom_LBVwil	3R	4917920	4941097	0.02212973	0.0029652	0.70716514
LPdom_LBVwil	3R	4941179	4966686	0.04555575	0.00266671	0.79313946
LPdom_LBVwil	3R	4966815	4986045	0.02098112	0.00342507	0.33700793
LPdom_LBVwil	3R	4986109	5008878	0.03213292	0.00308344	-0.04598261
LPdom_LBVwil	3R	5009010	5028240	0.02393953	0.00332491	0.14857856
LPdom_LBVwil	3R	5028245	5045300	0.01774738	0.00371482	0.44799728
LPdom_LBVwil	3R	5045316	5072408	0.0201587	0.00267947	0.11406508
LPdom_LBVwil	3R	5072462	5095686	0.02936316	0.002969	0.4027031
LPdom_LBVwil	3R	5096256	5115482	0.01520858	0.00339347	0.12964894
LPdom_LBVwil	3R	5115484	5133441	0.0239806	0.00393933	0.26353762
LPdom_LBVwil	3R	5133615	5151375	0.02366924	0.00379927	0.30990122
LPdom_LBVwil	3R	5151426	5167830	0.03495099	0.0042529	0.48776389
LPdom_LBVwil	3R	5167854	5180417	0.03240361	0.00501373	0.64581381
LPdom_LBVwil	3R	5180420	5207681	0.03811472	0.00264815	0.71978329
LPdom_LBVwil	3R	5207704	5222816	0.04248294	0.00450903	1.22093858
LPdom_LBVwil	3R	5222871	5239951	0.03708667	0.0043514	0.37245737
LPdom_LBVwil	3R	5239965	5266637	0.01642618	0.00261875	0.21961097
LPdom_LBVwil	3R	5266662	5295612	0.01937356	0.00261312	0.00291006
LPdom_LBVwil	3R	5295622	5321243	0.00790779	0.00286292	0.09525949
LPdom_LBVwil	3R	5321249	5338293	0.00176013	0.00403491	-0.00734732
LPdom_LBVwil	3R	5338346	5354443	0.01606037	0.00380171	0.14313237
LPdom_LBVwil	3R	5354445	5371250	0.01975522	0.00426038	-0.05709503
LPdom_LBVwil	3R	5371266	5392413	0.01601624	0.00327732	0.23351577
LPdom_LBVwil	3R	5392415	5410667	0.02798568	0.00370816	-0.22630912
LPdom_LBVwil	3R	5410701	5436677	0.02468816	0.00256275	-0.55674592
LPdom_LBVwil	3R	5436864	5457883	0.04644299	0.00350279	-0.39041452
LPdom_LBVwil	3R	5457906	5478388	0.03673911	0.00312167	-0.26757822
LPdom_LBVwil	3R	5478564	5500608	0.04680704	0.0030732	-0.00118033
LPdom_LBVwil	3R	5500833	5524699	0.03826159	0.00272274	0.07447868
LPdom_LBVwil	3R	5524757	5546107	0.03201731	0.00313779	0.23145015
LPdom_LBVwil	3R	5546118	5573475	0.01567423	0.00229119	0.18198892
LPdom_LBVwil	3R	5573481	5597639	0.0322459	0.0027438	0.39576667
LPdom_LBVwil	3R	5597742	5616319	0.0365203	0.00352251	0.24047193
LPdom_LBVwil	3R	5616488	5635806	0.0217109	0.00319918	0.09355265
LPdom_LBVwil	3R	5635821	5655070	0.0149154	0.00371175	-0.50477495
LPdom_LBVwil	3R	5655080	5676240	0.03840086	0.00337974	-0.66912748
LPdom_LBVwil	3R	5676255	5695261	0.02353094	0.00360755	0.04053232
LPdom_LBVwil	3R	5695350	5710424	0.026707	0.00430041	0.15739815
LPdom_LBVwil	3R	5710470	5725016	0.02396013	0.00448288	0.33323405
LPdom_LBVwil	3R	5725072	5738557	0.01051395	0.00489183	0.11436257
LPdom_LBVwil	3R	5738573	5753812	0.01837754	0.00414247	0.48539642
LPdom_LBVwil	3R	5753813	5770689	0.03213003	0.00408574	0.14398837
LPdom_LBVwil	3R	5770742	5787806	0.02841149	0.00382083	0.25199164
LPdom_LBVwil	3R	5787946	5814027	0.03861281	0.00274179	0.14211768
LPdom_LBVwil	3R	5814036	5844048	0.03383012	0.00238213	0.55109202
LPdom_LBVwil	3R	5844089	5874815	0.027829	0.0023396	0.49021498
LPdom_LBVwil	3R	5874830	5884478	0.03699811	0.00738198	0.26790249
LPdom_LBVwil	3R	5884568	5920517	0.0596265	0.00194124	0.12854138
LPdom_LBVwil	3R	5920540	5956898	0.03677414	0.00177573	-0.06442144
LPdom_LBVwil	3R	5956899	5984804	0.02704795	0.00247294	0.20610621
LPdom_LBVwil	3R	5984808	6017896	0.03661824	0.00215646	0.62577597
LPdom_LBVwil	3R	6017899	6048802	0.0303122	0.00219547	0.51211972
LPdom_LBVwil	3R	6048807	6075531	0.03073069	0.00275814	0.6934372
LPdom_LBVwil	3R	6075545	6096117	0.04280341	0.00363966	1.03779357
LPdom_LBVwil	3R	6096150	6135111	0.0488389	0.00206579	1.07872375
LPdom_LBVwil	3R	6135158	6155026	0.03734448	0.0033746	1.03395648
LPdom_LBVwil	3R	6155047	6166094	0.02893557	0.0065384	0.45456962
LPdom_LBVwil	3R	6166128	6189254	0.05460318	0.00305017	0.8043646
LPdom_LBVwil	3R	6189296	6214441	0.04192375	0.00289146	0.68173175
LPdom_LBVwil	3R	6214468	6237968	0.03925495	0.00314838	0.47346149
LPdom_LBVwil	3R	6237983	6259624	0.04215828	0.0033141	0.21413399
LPdom_LBVwil	3R	6259692	6279873	0.03802207	0.00345494	0.03620318
LPdom_LBVwil	3R	6279916	6300986	0.03267472	0.00323917	0.03826568
LPdom_LBVwil	3R	6300990	6331438	0.03756386	0.0022949	-0.47079448
LPdom_LBVwil	3R	6331524	6346659	0.02781133	0.00442637	0.14227661
LPdom_LBVwil	3R	6346741	6362472	0.02386534	0.00452756	0.41463677
LPdom_LBVwil	3R	6362539	6388534	0.01752649	0.00291463	0.68547413
LPdom_LBVwil	3R	6388554	6410705	0.0266393	0.0033554	0.45834958
LPdom_LBVwil	3R	6410750	6448768	0.02472257	0.00185674	0.57856775
LPdom_LBVwil	3R	6448801	6466260	0.02958465	0.00411283	1.011408
LPdom_LBVwil	3R	6466263	6533855	0.03394543	0.0011503	0.99548791
LPdom_LBVwil	3R	6533873	6563688	0.03023274	0.00244286	0.84643425
LPdom_LBVwil	3R	6563769	6584152	0.02184514	0.00347466	0.40735396
LPdom_LBVwil	3R	6584175	6598671	0.04814756	0.00489843	0.60331997
LPdom_LBVwil	3R	6598696	6616537	0.01466118	0.00378965	0.46289469
LPdom_LBVwil	3R	6616743	6635755	0.00934914	0.00345796	0.62107732
LPdom_LBVwil	3R	6635842	6663324	0.01856047	0.00272832	0.42829848
LPdom_LBVwil	3R	6663389	6681515	0.03760312	0.00385964	0.60444081
LPdom_LBVwil	3R	6681584	6704360	0.04346351	0.0031669	0.22528453
LPdom_LBVwil	3R	6704375	6724426	0.02112447	0.00314233	0.58631062
LPdom_LBVwil	3R	6724440	6739004	0.02208626	0.0046392	0.38255094
LPdom_LBVwil	3R	6739005	6754689	0.00908427	0.00416752	0.53187028
LPdom_LBVwil	3R	6754754	6773595	0.0249534	0.00337531	0.44652947
LPdom_LBVwil	3R	6773716	6788379	0.02739878	0.00448027	0.31329816
LPdom_LBVwil	3R	6788412	6805467	0.01975375	0.00342108	0.44876587
LPdom_LBVwil	3R	6805482	6826422	0.03757637	0.00316019	0.27729447
LPdom_LBVwil	3R	6826440	6851462	0.03429885	0.0025496	0.43461412
LPdom_LBVwil	3R	6851548	6866247	0.03088503	0.00449923	-0.0728342
LPdom_LBVwil	3R	6866260	6884074	0.06473908	0.00378824	-0.55013351
LPdom_LBVwil	3R	6884076	6898591	0.05846884	0.00423929	-0.05015118
LPdom_LBVwil	3R	6898616	6929706	0.1110019	0.00235949	-0.53132169
LPdom_LBVwil	3R	6929712	6948183	0.06166277	0.00367705	-1.10263148
LPdom_LBVwil	3R	6948207	6976753	0.07133062	0.002531	-1.39192721
LPdom_LBVwil	3R	6976780	6998656	0.10306693	0.00335609	-1.73910507
LPdom_LBVwil	3R	6998747	7020132	0.07710024	0.00309355	-0.26967647
LPdom_LBVwil	3R	7020201	7035569	0.04672656	0.00418423	-0.15812542
LPdom_LBVwil	3R	7035646	7090553	0.06047162	0.00127611	0.46166568
LPdom_LBVwil	3R	7090554	7106073	0.03430504	0.00461268	-0.19126947
LPdom_LBVwil	3R	7106147	7126049	0.07048511	0.00349407	-0.01054776
LPdom_LBVwil	3R	7126217	7147106	0.06214339	0.00344142	0.3369196
LPdom_LBVwil	3R	7147110	7167740	0.05046442	0.00336963	0.31280592
LPdom_LBVwil	3R	7167774	7184797	0.03638364	0.00421464	0.44644597
LPdom_LBVwil	3R	7184805	7216411	0.02496662	0.00224784	0.71891373
LPdom_LBVwil	3R	7216435	7237984	0.03751033	0.00296137	0.84271375
LPdom_LBVwil	3R	7237991	7260802	0.02090674	0.00292954	0.71643068
LPdom_LBVwil	3R	7260809	7279882	0.04830142	0.00331682	0.57669427
LPdom_LBVwil	3R	7279885	7296954	0.04282912	0.00375798	0.66218836
LPdom_LBVwil	3R	7296988	7321291	0.05716437	0.00275783	0.68058245
LPdom_LBVwil	3R	7321359	7343242	0.02866304	0.00303607	0.5041051
LPdom_LBVwil	3R	7343310	7365034	0.04865312	0.00295639	0.27512697
LPdom_LBVwil	3R	7365039	7390697	0.04866018	0.00254243	0.19865169
LPdom_LBVwil	3R	7390706	7409605	0.03436978	0.00336164	0.01596394
LPdom_LBVwil	3R	7409619	7452519	0.03019306	0.00147566	0.49434212
LPdom_LBVwil	3R	7452814	7471487	0.03137468	0.00331142	0.76790291
LPdom_LBVwil	3R	7471532	7489722	0.02498479	0.00380408	1.15578827
LPdom_LBVwil	3R	7489813	7511419	0.0242865	0.0032357	0.90966766
LPdom_LBVwil	3R	7511486	7534665	0.0335264	0.00298123	0.74166091
LPdom_LBVwil	3R	7534691	7559077	0.02334416	0.00294998	0.38656191
LPdom_LBVwil	3R	7559100	7584832	0.03541736	0.0028955	0.53632947
LPdom_LBVwil	3R	7585730	7620834	0.04143692	0.00206716	0.54853284
LPdom_LBVwil	3R	7620883	7643002	0.05114168	0.00309019	-0.04974895
LPdom_LBVwil	3R	7643003	7663538	0.01391815	0.00317619	0.39339642
LPdom_LBVwil	3R	7663565	7685418	0.03200425	0.00311442	0.26016462
LPdom_LBVwil	3R	7685466	7705301	0.01006805	0.00319608	0.63491047
LPdom_LBVwil	3R	7705580	7722968	0.03316203	0.00377221	0.82651386
LPdom_LBVwil	3R	7723094	7739648	0.03549937	0.00394194	0.60158195
LPdom_LBVwil	3R	7739651	7758278	0.01532766	0.00364404	0.58546571
LPdom_LBVwil	3R	7758605	7836050	0.02676324	0.00082964	0.68215597
LPdom_LBVwil	3R	7836357	7910907	0.02085032	0.00091776	0.48847836
LPdom_LBVwil	3R	7910951	7932771	0.01597509	0.00336711	0.55964576
LPdom_LBVwil	3R	7932837	7955832	0.01127478	0.00316952	0.73099711
LPdom_LBVwil	3R	7955835	8024799	-0.00203323	0.00096417	0.48752711
LPdom_LBVwil	3R	8024816	8037151	0.01255996	0.00534037	0.53882169
LPdom_LBVwil	3R	8037160	8054333	0.00609988	0.00383523	0.64429788
LPdom_LBVwil	3R	8054340	8080573	0.00790357	0.00264056	0.68694191
LPdom_LBVwil	3R	8080597	8094001	0.00018367	0.00545095	0.35123972
LPdom_LBVwil	3R	8094066	8111060	0.02013991	0.00403008	0.64316616
LPdom_LBVwil	3R	8111153	8131965	0.01725741	0.00332521	0.42749489
LPdom_LBVwil	3R	8131983	8148876	0.0432064	0.00397723	-0.29986682
LPdom_LBVwil	3R	8148943	8169048	0.03764756	0.00328086	-0.55073607
LPdom_LBVwil	3R	8169158	8184035	0.03566945	0.00458613	0.17346173
LPdom_LBVwil	3R	8184125	8202756	0.03829136	0.00366292	-0.10294546
